Sample ID	Chromosome	Start	End	Number of probes	Segment mean value
258	1	28053982	28656673	93	-0.66808
258	1	28657173	29094940	70	-1.0227
258	1	29095964	29543197	52	-0.528566
258	1	29543697	31414119	71	0.170427
258	1	31414844	31842404	48	-0.526977
258	1	31845788	32279051	156	0.175956
258	1	32279551	33583717	241	-0.576079
258	1	33585644	33985277	57	0.0871016
258	1	33985411	35370707	121	0.396935
258	1	35370707	36941274	349	-0.466903
258	1	36945033	37763809	25	0.392582
258	1	37765509	39880221	302	-0.425734
258	1	39888045	40319738	107	-0.172373
258	1	40322946	41091688	145	-0.556218
258	1	41092188	45154869	599	-0.0203367
258	1	45155369	46827518	396	-0.467263
258	1	46828018	47684891	130	0.116856
258	1	47685391	47905295	44	-0.560799
258	1	47905795	50941351	87	0.378032
258	1	50941851	52839047	218	-0.292296
258	1	52840481	53504088	120	-0.583808
258	1	53513529	54233142	79	0.137166
258	1	54238001	55253499	172	-0.267229
258	1	55253714	61554086	346	0.306324
258	1	61554086	62149218	22	0.116798
258	1	62160368	62921127	96	-0.505378
258	1	62923208	64027528	121	-0.116033
258	1	64033980	67558987	277	0.238167
258	1	67558987	68023580	48	-0.25063
258	1	68023580	70716186	123	0.266772
258	1	70716290	70900860	32	-0.442369
258	1	70904370	74646556	71	0.171289
258	1	74648221	76190502	119	0.450625
258	1	76194073	76377880	42	-0.254168
258	1	76378380	78047811	70	0.18053
258	1	78050201	78546544	89	-0.372285
258	1	78560635	92263028	746	0.142262
258	1	92263528	93730458	186	-0.339933
258	1	93744019	100350259	363	0.170541
258	1	100353533	100889277	107	-0.280607
258	1	100889777	109373272	337	0.211199
258	1	109377068	109778728	98	-0.503933
258	1	109779012	109816671	49	0.18191
258	1	109822742	109964548	43	-0.237306
258	1	109968923	112958287	410	0.193304
258	1	112958787	113456012	77	-0.166347
258	1	113456512	113666723	25	-0.727848
258	1	113667223	114499433	122	-0.208602
258	1	114499745	114949722	33	0.310954
258	1	114952805	115575483	119	-0.151081
258	1	115575983	117529589	133	0.32249
258	1	117530089	117944307	59	-0.0361835
258	1	117944807	120930293	249	0.342604
258	1	142535934	145272684	44	0.350705
258	1	145311102	145916224	157	-0.232516
258	1	145923943	147380863	78	0.372888
258	1	147380863	149885081	65	0.0526681
258	1	149885081	150131483	62	-0.210852
258	1	150131483	151318796	391	-0.464262
258	1	151319296	151679770	98	-0.266243
258	1	151679982	152060019	90	0.1917
258	1	152061119	153533414	223	0.416877
258	1	153533914	153956057	170	-0.245398
258	1	153957196	154125348	45	-0.739805
258	1	154127317	154479796	109	-0.312177
258	1	154480898	155271186	311	0.00622064
258	1	155279833	156024748	216	-0.559627
258	1	156025053	156810896	293	-0.11255
258	1	156811185	160111112	554	0.49057
258	1	160111612	160340722	107	0.158585
258	1	160340722	160797606	63	0.437326
258	1	160801136	161337658	206	-0.134432
258	1	161338158	162468058	121	0.384537
258	1	162469744	162567648	16	-0.387184
258	1	162569653	165618584	101	0.58793
258	1	165619084	165858940	28	0.0301467
258	1	165859440	167663539	119	0.472118
258	1	167666335	168208398	89	0.147397
258	1	168211738	171302047	284	0.445197
258	1	171303549	171753385	66	-0.0589353
258	1	171753385	173628557	135	0.415915
258	1	173685705	174241051	79	-0.238503
258	1	174241551	174977842	32	0.134421
258	1	174979058	175916375	55	0.666986
258	1	175956078	176176114	20	-0.0632546
258	1	176176614	178745399	145	0.599133
258	1	178745899	179052188	40	0.186287
258	1	179054762	179399741	52	-0.224968
258	1	179414104	181190474	214	0.142698
258	1	181190474	181896704	55	0.842237
258	1	181896704	183775619	233	0.241558
258	1	183776119	184868442	87	0.592668
258	1	184868942	185878640	68	0.182935
258	1	185880805	186123119	94	0.885072
258	1	186134242	186957640	133	0.500467
258	1	186958140	196196853	150	0.284915
258	1	196197353	199527967	287	0.553405
258	1	199527967	200882757	113	-0.169955
258	1	200883257	201175748	94	0.423859
258	1	201175748	201181133	20	-0.109059
258	1	201181133	201752980	88	0.386423
258	1	201754437	202183365	111	-0.153603
258	1	202183865	202934628	120	0.0944053
258	1	202935014	203472848	82	0.450006
258	1	203473348	204009579	54	-0.396216
258	1	204010124	204375441	66	0.330743
258	1	204378619	204589120	61	-0.0116822
258	1	204589620	205042364	54	0.513947
258	1	205042783	205275435	50	-0.231004
258	1	205277708	205568379	38	0.259354
258	1	205569533	205740781	28	-0.256136
258	1	205743960	206858853	139	0.282209
258	1	206859353	210111622	340	0.525081
258	1	210112122	212911249	194	0.18817
258	1	212911749	213415108	70	-0.104917
258	1	213415108	217321248	257	0.470476
258	1	217321248	220197798	97	0.239672
258	1	220198473	220338141	51	-0.231769
258	1	220340634	223959627	261	0.307631
258	1	223959882	224301331	26	0.0230529
258	1	224301831	224514166	38	-0.662893
258	1	224517772	224621807	21	-0.191116
258	1	224622307	225755116	126	0.194273
258	1	225755616	226567865	104	-0.253984
258	1	226568768	229421732	328	0.409685
258	1	229422232	229795044	81	-0.0839892
258	1	229795544	231364955	137	0.441942
258	1	231374602	231829071	50	0.0326827
258	1	231829571	235191711	201	0.350457
258	1	235242711	235826378	82	-0.363309
258	1	235827283	236900514	189	0.0597741
258	1	236902601	244572940	451	0.313041
258	1	244574588	245809582	92	0.0256591
258	1	245810082	246225826	30	0.573037
258	1	246225826	246703832	9	0.0819982
258	1	246704332	247320519	79	-0.33009
258	1	247322307	248570405	163	0.144939
258	1	248616585	249240121	78	0.56548
258	2	10500	9533776	355	0.243862
258	2	9540151	11706782	253	-0.241453
258	2	11716478	24021193	501	0.222194
258	2	24021693	24297064	56	-0.670961
258	2	24300448	25964397	218	-0.256523
258	2	25964897	26508439	79	-0.524278
258	2	26512785	26679385	48	-0.191287
258	2	26680907	26916026	61	0.23935
258	2	26916526	27485774	197	-0.177487
258	2	27499596	27682389	131	-0.617874
258	2	27682575	27995559	124	-0.345088
258	2	27997290	28865927	95	0.0120904
258	2	28866427	29169365	43	-0.44418
258	2	29169465	32092929	223	0.245234
258	2	32095521	32927373	159	-0.531375
258	2	32927873	36582935	104	-0.00786497
258	2	36583435	36818154	31	0.589893
258	2	36825785	37041504	18	0.122085
258	2	37042004	37455681	99	-0.341885
258	2	37455681	38523255	74	0.0655323
258	2	38523624	39552769	150	-0.356684
258	2	39552870	42396776	74	0.200564
258	2	42397276	44930921	280	-0.22277
258	2	44931421	47377896	148	0.238204
258	2	47378396	48921443	145	-0.397739
258	2	48925753	53897139	85	0.243085
258	2	53897639	54482548	90	-0.259125
258	2	54482548	55403122	121	0.305249
258	2	55404737	55913579	116	-0.513159
258	2	55920797	60983113	96	0.242585
258	2	60987268	61576021	152	-0.425677
258	2	61576384	62107529	65	-0.817884
258	2	62112154	62727843	14	-0.287192
258	2	62728343	65216277	149	0.0808868
258	2	65216777	65593223	43	-0.4004
258	2	65593723	69565697	174	0.240767
258	2	69569283	69659137	16	-0.699467
258	2	69664492	70315142	75	-0.205263
258	2	70315142	70528112	39	-0.881177
258	2	70529643	71766369	171	0.125925
258	2	71776479	72406590	52	0.46022
258	2	72411203	73867571	186	0.0477955
258	2	73868071	74746357	256	-0.174967
258	2	74746682	85097909	348	0.203676
258	2	85108055	85894300	128	-0.355139
258	2	85894801	86297395	44	-0.0157628
258	2	86302152	86406745	42	-0.457782
258	2	86408421	92267022	271	0.100081
258	2	95537324	95753326	13	0.471135
258	2	95756130	95847854	23	-0.229353
258	2	95848354	96810621	83	0.348537
258	2	96810705	97851081	275	-0.109754
258	2	97862452	99237968	178	0.35767
258	2	99242028	102441891	301	-0.00708203
258	2	102445965	103380886	133	0.545061
258	2	103381386	109084935	157	0.264319
258	2	109085435	109489406	62	-0.252723
258	2	109489906	110301385	34	0.366994
258	2	110301885	110576772	15	-0.454876
258	2	110843271	112582744	104	0.31016
258	2	112590796	113514791	142	-0.171568
258	2	113518289	127951443	566	0.237038
258	2	127952910	128100705	35	-0.266528
258	2	128101205	128474837	97	0.296585
258	2	128476838	129076137	98	-0.329274
258	2	129076637	130738198	12	0.51246
258	2	130857042	132290510	133	0.0834434
258	2	132290585	135676582	110	0.372328
258	2	135677379	136875630	192	-0.201142
258	2	136876130	141819842	185	0.389628
258	2	141820342	151801923	237	0.30111
258	2	151954421	152341773	64	-0.310708
258	2	152342273	160055564	459	0.270527
258	2	160056064	160698885	90	0.0102432
258	2	160706490	169779631	670	0.476871
258	2	169780131	170033098	60	0.861873
258	2	170034312	170218909	60	0.456495
258	2	170219409	170761803	91	-0.322836
258	2	170762540	171849789	111	0.122254
258	2	171853162	172931034	106	-0.24511
258	2	172935634	174068598	99	0.280381
258	2	174074456	175450301	99	-0.133646
258	2	175450801	179398706	292	0.294086
258	2	179398706	179667068	442	0.74627
258	2	179669278	182321881	85	0.357869
258	2	182322381	182774698	62	0.648674
258	2	182778571	189719431	290	0.241284
258	2	189719431	189963485	97	0.750245
258	2	189964832	191789319	166	0.114379
258	2	191792031	193059250	115	0.498867
258	2	193059750	198256526	266	0.15027
258	2	198257026	198480099	59	-0.512322
258	2	198480599	201677430	168	0.232446
258	2	201677930	202134328	91	-0.432389
258	2	202136238	202901095	164	-0.031786
258	2	203079079	204591712	180	-0.413963
258	2	204594370	206868591	75	0.380333
258	2	206869091	207041971	42	-0.6514
258	2	207042471	207176317	30	-0.115686
258	2	207176817	208442379	97	0.313006
258	2	208462282	209113384	62	-0.207503
258	2	209116775	210517394	70	0.208828
258	2	210517894	214354814	266	0.435581
258	2	214355314	219029407	300	0.153025
258	2	219029407	219673799	238	-0.333678
258	2	219674299	220285378	264	-0.0209166
258	2	220285549	223389752	220	0.215826
258	2	223390252	225681430	152	-0.0235006
258	2	225684162	230705643	328	0.158231
258	2	230706143	230924068	21	-0.433228
258	2	230924568	231331930	76	0.373954
258	2	231333757	232263636	104	-0.0660599
258	2	232319901	232661018	43	-0.548842
258	2	232663568	234299129	246	-0.00842563
258	2	234299629	238647952	330	0.27129
258	2	238657006	239342336	143	-0.0578528
258	2	239344351	242027816	237	0.350708
258	2	242035412	243188873	218	-0.0864918
258	3	60500	9406252	363	0.229129
258	3	9406752	9800970	99	-0.153794
258	3	9801171	10320146	192	-0.489712
258	3	10320568	11300223	73	0.383866
258	3	11300723	11885685	48	-0.254147
258	3	11887975	12530799	33	0.247562
258	3	12531299	12859375	64	-0.482113
258	3	12861584	14974674	248	0.229092
258	3	14975174	15915681	151	-0.103668
258	3	15916181	19559566	135	0.341961
258	3	19560066	24163874	116	-0.0885061
258	3	24164374	32495746	335	0.179022
258	3	32525451	33194749	87	-0.455738
258	3	33194749	33731424	79	-0.112156
258	3	33738346	35722743	31	0.144005
258	3	35723243	35835450	21	0.803926
258	3	35835950	36931451	66	0.225104
258	3	36933692	37476621	102	-0.221235
258	3	37477121	39224904	380	0.298164
258	3	39225404	40500227	95	0.0586361
258	3	40502897	40574581	26	-0.573005
258	3	40575081	41746048	35	0.302878
258	3	41746548	42218382	38	-0.321794
258	3	42226176	44323523	217	0.121863
258	3	44328880	44890050	125	-0.349006
258	3	44893278	47050614	369	0.122756
258	3	47058582	47371639	61	-0.670296
258	3	47374646	47467659	53	-0.313818
258	3	47468646	48423575	148	-0.655336
258	3	48424075	48717662	291	-0.0479059
258	3	48718719	49020412	53	-0.823509
258	3	49020631	49212399	161	-0.40499
258	3	49212494	49662611	85	-0.866584
258	3	49662611	49761159	128	0.092353
258	3	49764554	50210725	164	-0.52276
258	3	50211225	50402237	141	-0.0462699
258	3	50402318	50644537	55	0.282174
258	3	50645037	51455652	105	-0.0683748
258	3	51456131	51679245	42	-0.570902
258	3	51679606	52355958	180	-0.0471921
258	3	52356458	52563350	228	0.170566
258	3	52567521	52814398	83	-0.442552
258	3	52815955	53321097	137	-0.00269659
258	3	53321597	53531488	15	-0.691585
258	3	53535641	56590770	184	0.301563
258	3	56591270	57469238	173	-0.311374
258	3	57475235	57902804	71	-0.62433
258	3	57908615	58491013	110	-0.183834
258	3	58494619	62176642	77	0.0857608
258	3	62177142	65455457	214	0.380935
258	3	65455957	69057679	97	0.192401
258	3	69058787	69434478	75	-0.21949
258	3	69434978	72798934	82	0.250506
258	3	72799434	73114873	32	-0.523633
258	3	73115373	77571425	81	0.160892
258	3	77571925	77694055	19	0.702273
258	3	77695706	90154779	202	0.0943222
258	3	93519633	101177298	425	0.169743
258	3	101178396	101567972	60	-0.388481
258	3	101568472	109018739	303	0.259976
258	3	109019239	109212485	19	-0.729093
258	3	109212985	112968149	217	0.227282
258	3	112968649	113015732	21	0.780969
258	3	113022762	113345062	76	0.10277
258	3	113373790	113649679	58	-0.368461
258	3	113652357	121158963	381	0.124635
258	3	121168161	121351410	52	-0.308655
258	3	121351913	122133878	150	0.0927524
258	3	122133878	122290594	40	-0.313167
258	3	122296514	122629892	66	0.0323052
258	3	122630766	124215260	191	0.276959
258	3	124237246	125166122	126	-0.0839972
258	3	125166622	125313644	29	-0.719962
258	3	125314144	127294108	167	0.391269
258	3	127294245	128291622	119	0.160167
258	3	128292122	129034745	108	-0.405287
258	3	129120435	129324957	95	0.135532
258	3	129324957	129811065	19	-0.29933
258	3	129816593	133306018	374	0.252231
258	3	133306739	133379971	28	-0.277872
258	3	133380471	135801263	161	0.321995
258	3	135806724	136664899	83	-0.475505
258	3	136664899	137805865	41	0.14057
258	3	137807220	137988974	37	-0.307454
258	3	137991808	138213356	44	0.221447
258	3	138213856	138763462	69	-0.398402
258	3	138763962	141272782	131	0.317285
258	3	141274681	142454720	174	-0.235923
258	3	142455220	155241793	660	0.154956
258	3	155242293	155652835	44	-0.466327
258	3	155655981	169840532	581	0.123739
258	3	169846471	170137080	35	-0.642814
258	3	170140950	172223781	148	0.188406
258	3	172224281	172480336	22	-0.335908
258	3	172480480	175826814	77	0.160061
258	3	175826814	178984498	67	-0.236645
258	3	178984998	179499026	80	-0.586223
258	3	179499526	180630524	60	-0.0301536
258	3	180651121	183245798	150	-0.487638
258	3	183246298	183862495	127	-0.799313
258	3	183863231	184107210	207	-0.527238
258	3	184107710	184800294	71	-0.130242
258	3	184800794	185637284	94	-0.686133
258	3	185638891	186438004	90	-0.288429
258	3	186440225	186793591	41	-0.728169
258	3	186794091	190025565	119	-0.0978559
258	3	190026065	194041461	197	0.162532
258	3	194047751	194308757	54	-0.117495
258	3	194309257	195496023	102	-0.322398
258	3	195497086	196630481	167	-0.661638
258	3	196630981	197961930	161	-0.24122
258	4	85621	502759	51	-0.46371
258	4	509761	1379749	205	-0.115495
258	4	1388299	3190820	329	-0.350414
258	4	3191320	4190700	95	0.0982634
258	4	4198892	4322817	32	-0.399639
258	4	4322817	6642089	192	0.0760602
258	4	6642589	7056781	63	-0.382499
258	4	7062588	17513677	502	0.0562502
258	4	17516889	17819076	48	-0.41729
258	4	17819561	25253442	234	0.0632246
258	4	25253942	26432629	110	-0.261207
258	4	26433129	38775857	259	0.00763662
258	4	38775857	39408069	122	-0.389481
258	4	39408569	40434879	131	-0.845164
258	4	40438457	41016143	36	-0.501153
258	4	41016143	48636427	459	0.0920204
258	4	48636927	49632814	37	-0.361253
258	4	52660617	55523681	166	-0.0534397
258	4	55524181	55980432	50	0.277479
258	4	55981040	57182855	111	-0.22251
258	4	57189542	57907099	111	-0.608512
258	4	57907599	71503560	468	-0.0100261
258	4	71507731	72215128	71	-0.562641
258	4	72215628	76489743	303	0.193078
258	4	76490243	76898909	93	-0.590298
258	4	76902524	78873761	187	-0.0613315
258	4	78874261	83275986	229	0.193219
258	4	83276486	84502214	162	-0.500912
258	4	84502714	87691352	176	-0.0121575
258	4	87692323	89573239	249	-0.215814
258	4	89574019	109542615	877	0.0542582
258	4	109543115	113483641	265	-0.107191
258	4	113484286	113825670	35	-0.725142
258	4	113826170	128802319	748	0.11787
258	4	128804416	129043388	46	-0.839693
258	4	129083348	134070795	91	-0.0674392
258	4	134071295	134076178	10	0.87634
258	4	134084131	139782052	70	0.00403786
258	4	139782052	140467573	58	-0.671317
258	4	140468073	141888276	92	0.0838173
258	4	141888776	148265941	298	0.317184
258	4	148265941	151727556	155	-0.00618974
258	4	151729471	152498101	73	-0.505253
258	4	152498601	153273882	43	0.348489
258	4	153274382	154512346	94	-0.152551
258	4	154513626	159308903	303	0.186339
258	4	159308903	165726011	202	-0.0783752
258	4	165878174	166024248	23	-0.793673
258	4	166033898	184236882	661	-0.00346296
258	4	184240708	184922630	52	-0.431323
258	4	184930310	185339367	27	0.117053
258	4	185339685	186384203	134	-0.320785
258	4	186392098	188923461	182	-0.0205293
258	4	188923961	189229200	22	-0.792303
258	4	189229200	191025802	16	0.131691
258	5	10500	231115	34	0.394909
258	5	233591	1463950	228	0.664083
258	5	1466863	9337924	276	0.869079
258	5	9338424	13691592	117	0.566759
258	5	13692092	15500822	180	0.802122
258	5	15501322	16668577	42	0.28657
258	5	16670634	18381187	54	-0.185286
258	5	18381187	31511283	194	0.254539
258	5	31515094	32599175	112	-0.252907
258	5	32601690	33614481	52	0.180897
258	5	33615932	34033563	42	0.487502
258	5	34035751	35617599	103	0.122374
258	5	35618099	36976504	155	0.478823
258	5	36984777	37059267	36	0.127971
258	5	37060945	37479435	104	-0.520854
258	5	37479935	40692180	195	0.349964
258	5	40692180	40928181	37	-0.31877
258	5	40928681	43121655	157	0.296511
258	5	43122155	43175235	11	-0.623926
258	5	43175735	45907753	107	0.145453
258	5	49555074	52855992	137	0.468872
258	5	52856492	54563059	75	0.164743
